id,title,price,link,img_url
7172805,Karaca Home Cornell %100 Pamuk Çift Kişilik Nevresim Takımı Koyu Pembe PP,799.99,https://www.karaca.com/urun/karaca-home-cornell--100-pamuk-cift-kisilik-nevresim-takimi-koyu-pembe-pp,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202304/200.22.08.0022/8680214328392-12.jpg
7186464,Karaca Home Celina Hardal Çift Kişilik Comfort Set,2499,https://www.karaca.com/urun/karaca-home-celina-hardal-cift-kisilik-comfort-set,https://cdn.karaca.com/rcman/cw250h250q90gm/image/banner/karaca/urun/urun2/urun3/200.22.05.0083-111.jpg
7176625,Sarah Anderson Carlene Çift Kişilik Nevresim Takımı Sarı,1299,https://www.karaca.com/urun/sarah-anderson-carlene-cift-kisilik-nevresim-takimi-sari,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/713/202308/160.22.11.0032/8680214334089-141.jpg
7155700,Karaca Home Pandora Bakır 8 Parça Çeyiz Seti ,3999,https://www.karaca.com/urun/karaca-home-pandora-bakir-8-parca-ceyiz-seti,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202210/200.21.01.0936/8680214317082-1.jpg
7173329,Karaca Home Jody Çift Kişilik Pike Takımı Sarı,849.99,https://www.karaca.com/urun/karaca-home-jody-cift-kisilik-pike-takimi-sari,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202304/200.22.14.0145/8680214322581-123.jpg
7131891,Karaca Home Mountain Kırmızı-Siyah Tek Kişilik Cozy Comfort,1699,https://www.karaca.com/urun/karaca-home-mountain-kirmizi-siyah-tek-kisilik-cozy-comfort,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7176626,Sarah Anderson Lionel Tek Kişilik Nevresim Takımı,1099,https://www.karaca.com/urun/sarah-anderson-lionel-tek-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7176632,Sarah Anderson Brenna Çift Kişilik Nevresim Takımı,1299,https://www.karaca.com/urun/sarah-anderson-brenna-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7143716,Karaca Home Wilma Gri Koltuk Örtüsü 170x210 cm,299.99,https://www.karaca.com/urun/karaca-home-wilma-gri-koltuk-ortusu-170x210-cm,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7159948,Karaca Home Denis %100 Pamuk Saten Çift Kişilik Nevresim Takımı Pudra ,899.99,https://www.karaca.com/urun/karaca-home-denis--100-pamuk-saten-cift-kisilik-nevresim-takimi-pudra,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
