id,title,price,link,img_url
236705510,"Lenovo ThinkPad T15 i7 1165G7 32 GB 512 GB SSD 15.6"" 2GB MX450 Freedos 20W5003TTX005","41.366,13 TL",https://www.pttavm.com/lenovo-thinkpad-t15-i7-1165g7-32-gb-512-gb-ssd-156-2gb-mx450-freedos-20w5003ttx005-p-236705510,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/236/705/6300b10e1359c.jpeg?v=201910111530
236705630,"Lenovo ThinkPad T15 i7 1165G7 16 GB 512 GB SSD 15.6"" 2GB MX450 Windows 11 Pro 20W5003TTX027","45.330,23 TL",https://www.pttavm.com/lenovo-thinkpad-t15-i7-1165g7-16-gb-512-gb-ssd-156-2gb-mx450-windows-11-pro-20w5003ttx027-p-236705630,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/236/705/6300b1108af35.jpeg?v=201910111530
236705354,"Lenovo ThinkPad T15 i7 1165G7 32 GB 1 TB SSD 15.6"" 2GB MX450 Windows 11 Home 20W5003TTX020","46.527,34 TL",https://www.pttavm.com/lenovo-thinkpad-t15-i7-1165g7-32-gb-1-tb-ssd-156-2gb-mx450-windows-11-home-20w5003ttx020-p-236705354,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/236/705/6300b10c239af.jpeg?v=201910111530
236705534,"Lenovo ThinkPad T15 i7 1165G7 16 GB 256 GB SSD 15.6"" 2GB MX450 Windows 11 Home 20W5003TTX012","43.933,62 TL",https://www.pttavm.com/lenovo-thinkpad-t15-i7-1165g7-16-gb-256-gb-ssd-156-2gb-mx450-windows-11-home-20w5003ttx012-p-236705534,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/236/705/6300b10e6378c.jpeg?v=201910111530
742508242,"Lenovo ThinkPad P16 21D6000XTX03 i5-12600HX 16GB 512SSD+1TBSSD A1000 16"" FullHD+ W11P Taşınabilir İş İstasyonu","79.799,01 TL","https://www.pttavm.com/lenovo-thinkpad-p16-21d6000xtx03-i5-12600hx-16gb-512ssd+1tbssd-a1000-16""-fullhd+-w11p-taşınabilir-iş-istasyonu-p-742508242",https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/742/508/c_657866f3504c7.webp?v=201910111530
452419168,Dell Vostro 3520 i7 1255-15.6''-16G-512SSD-Dos,"21.753,44 TL",https://www.pttavm.com/dell-vostro-3520-i7-1255-156-16g-512ssd-dos-p-452419168,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/452/419/6424052049bc6.jpeg?v=201910111530
452424208,Dell Vostro 3520 i5 1235U 8GB 512GB SSD 15.6 Freedos N1611PVNB3520U,"16.028,85 TL",https://www.pttavm.com/dell-vostro-3520-i5-1235u-8gb-512gb-ssd-156-freedos-n1611pvnb3520u-p-452424208,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/452/424/6424070a73fb3.jpeg?v=201910111530
434893901,"Lenovo E15 21E60076TX i7-1255U 16GB 512SSD MX550 15.6"" FullHD FreeDOS Taşınabilir Bilgisayar","31.462,00 TL",https://www.pttavm.com/lenovo-e15-21e60076tx-i7-1255u-16gb-512ssd-mx550-15.6-fullhd-freedos-tasinabilir-bilgisayar-p-434893901,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/434/893/6411d48c91ea3.jpg?v=201910111530
434900747,"Lenovo E15 21E60076TX01 i7-1255U 16GB 1TBSSD MX550 15.6"" FullHD FreeDOS Taşınabilir Bilgisayar","32.573,00 TL",https://www.pttavm.com/lenovo-e15-21e60076tx01-i7-1255u-16gb-1tbssd-mx550-15.6-fullhd-freedos-tasinabilir-bilgisayar-p-434900747,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/434/900/6411d5f27394d.jpg?v=201910111530
739194149,"HP 15S-FQ3004NT 4G8H3EA N4500 4 GB 128 GB SSD UHD Graphics 15.6"" Notebook","7.999,01 TL","https://www.pttavm.com/hp-15s-fq3004nt-4g8h3ea-n4500-4-gb-128-gb-ssd-uhd-graphics-15.6""-notebook-p-739194149",https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/739/194/c_6577147ab060c.webp?v=201910111530
